x [mm], y [mm], u [m/s], v [m/s]
-3.500000000000000000e+01, -2.500000000000000000e+01, 1.029785156250000000e+01, -3.388145864009857178e-01
-2.500000000000000000e+01, -2.500000000000000000e+01, 1.007957649230957031e+01, -3.690930902957916260e-01
-1.500000000000000000e+01, -2.500000000000000000e+01, 9.804351806640625000e+00, -4.126982092857360840e-01
-5.000000000000000000e+00, -2.500000000000000000e+01, 9.508487701416015625e+00, -3.404689431190490723e-01
5.000000000000000000e+00, -2.500000000000000000e+01, 9.291630744934082031e+00, -1.995227634906768799e-01
1.500000000000000000e+01, -2.500000000000000000e+01, 9.151772499084472656e+00, -8.637744188308715820e-02
2.500000000000000000e+01, -2.500000000000000000e+01, 9.058956146240234375e+00, -4.652491211891174316e-02
3.500000000000000000e+01, -2.500000000000000000e+01, 8.968994140625000000e+00, -6.087739020586013794e-02
4.500000000000000000e+01, -2.500000000000000000e+01, 8.881235122680664062e+00, -9.467016160488128662e-02
5.500000000000000000e+01, -2.500000000000000000e+01, 8.856447219848632812e+00, -1.529070734977722168e-01
6.500000000000000000e+01, -2.500000000000000000e+01, 8.863395690917968750e+00, -2.078610956668853760e-01
7.500000000000000000e+01, -2.500000000000000000e+01, 8.963953018188476562e+00, -2.231425642967224121e-01
8.500000000000000000e+01, -2.500000000000000000e+01, 9.127270698547363281e+00, -2.034658789634704590e-01
9.500000000000000000e+01, -2.500000000000000000e+01, 9.258422851562500000e+00, -2.285319119691848755e-01
1.050000000000000000e+02, -2.500000000000000000e+01, 9.365961074829101562e+00, -3.272135853767395020e-01
1.150000000000000000e+02, -2.500000000000000000e+01, 9.372624397277832031e+00, -4.533421099185943604e-01
1.250000000000000000e+02, -2.500000000000000000e+01, 9.465660095214843750e+00, -5.713372826576232910e-01
1.350000000000000000e+02, -2.500000000000000000e+01, 9.552299499511718750e+00, -4.681318700313568115e-01
1.450000000000000000e+02, -2.500000000000000000e+01, 9.733418464660644531e+00, -2.046987712383270264e-01
1.550000000000000000e+02, -2.500000000000000000e+01, 1.100847816467285156e+01, 1.630706340074539185e-01
1.650000000000000000e+02, -2.500000000000000000e+01, 1.082785034179687500e+01, -9.829906374216079712e-02
1.750000000000000000e+02, -2.500000000000000000e+01, 1.052039051055908203e+01, -3.365142047405242920e-01
1.850000000000000000e+02, -2.500000000000000000e+01, 1.038976097106933594e+01, -5.169312357902526855e-01
1.950000000000000000e+02, -2.500000000000000000e+01, 1.047351074218750000e+01, -5.260846018791198730e-01
-1.950000000000000000e+02, -1.500000000000000000e+01, nan, nan
-1.850000000000000000e+02, -1.500000000000000000e+01, nan, nan
-1.750000000000000000e+02, -1.500000000000000000e+01, 9.882243156433105469e+00, 8.694975376129150391e-01
-1.650000000000000000e+02, -1.500000000000000000e+01, 9.880806922912597656e+00, 8.729428052902221680e-01
-1.550000000000000000e+02, -1.500000000000000000e+01, 9.868302345275878906e+00, 9.023613333702087402e-01
-1.450000000000000000e+02, -1.500000000000000000e+01, 1.028335762023925781e+01, 1.318753957748413086e+00
-1.350000000000000000e+02, -1.500000000000000000e+01, 1.056561374664306641e+01, 1.734394311904907227e+00
-1.250000000000000000e+02, -1.500000000000000000e+01, 1.079209804534912109e+01, 2.169011354446411133e+00
-1.150000000000000000e+02, -1.500000000000000000e+01, 9.403156280517578125e+00, 1.104945778846740723e+00
-1.050000000000000000e+02, -1.500000000000000000e+01, 9.808580398559570312e+00, 1.237584710121154785e+00
-9.500000000000000000e+01, -1.500000000000000000e+01, 1.059811878204345703e+01, 4.227877855300903320e-01
-8.500000000000000000e+01, -1.500000000000000000e+01, 1.112561321258544922e+01, -5.249403119087219238e-01
-7.500000000000000000e+01, -1.500000000000000000e+01, 1.111435985565185547e+01, -9.922336935997009277e-01
-6.500000000000000000e+01, -1.500000000000000000e+01, 1.096437644958496094e+01, -1.077001094818115234e+00
-5.500000000000000000e+01, -1.500000000000000000e+01, 1.086352539062500000e+01, -1.041211247444152832e+00
-4.500000000000000000e+01, -1.500000000000000000e+01, 1.073074626922607422e+01, -9.246528148651123047e-01
-3.500000000000000000e+01, -1.500000000000000000e+01, 1.043836307525634766e+01, -7.658586502075195312e-01
-2.500000000000000000e+01, -1.500000000000000000e+01, 1.004195976257324219e+01, -6.322073936462402344e-01
-1.500000000000000000e+01, -1.500000000000000000e+01, 9.634956359863281250e+00, -5.938162803649902344e-01
-5.000000000000000000e+00, -1.500000000000000000e+01, 9.299352645874023438e+00, -6.048661470413208008e-01
5.000000000000000000e+00, -1.500000000000000000e+01, 9.142489433288574219e+00, -5.207071304321289062e-01
1.500000000000000000e+01, -1.500000000000000000e+01, 9.051524162292480469e+00, -3.409544527530670166e-01
2.500000000000000000e+01, -1.500000000000000000e+01, 8.981481552124023438e+00, -2.151818275451660156e-01
3.500000000000000000e+01, -1.500000000000000000e+01, 8.953701019287109375e+00, -2.135097980499267578e-01
4.500000000000000000e+01, -1.500000000000000000e+01, 8.926383972167968750e+00, -2.486701905727386475e-01
5.500000000000000000e+01, -1.500000000000000000e+01, 8.900629997253417969e+00, -2.805993258953094482e-01
6.500000000000000000e+01, -1.500000000000000000e+01, 8.860980033874511719e+00, -3.125430047512054443e-01
7.500000000000000000e+01, -1.500000000000000000e+01, 8.898631095886230469e+00, -3.377461135387420654e-01
8.500000000000000000e+01, -1.500000000000000000e+01, 9.039102554321289062e+00, -3.483675420284271240e-01
9.500000000000000000e+01, -1.500000000000000000e+01, 9.173549652099609375e+00, -3.538357019424438477e-01
1.050000000000000000e+02, -1.500000000000000000e+01, 9.332262992858886719e+00, -3.941831886768341064e-01
1.150000000000000000e+02, -1.500000000000000000e+01, 9.314426422119140625e+00, -4.646967053413391113e-01
1.250000000000000000e+02, -1.500000000000000000e+01, 9.438323020935058594e+00, -4.977812767028808594e-01
1.350000000000000000e+02, -1.500000000000000000e+01, 1.001404762268066406e+01, -4.230465590953826904e-01
1.450000000000000000e+02, -1.500000000000000000e+01, 1.031842803955078125e+01, -4.321466982364654541e-01
1.550000000000000000e+02, -1.500000000000000000e+01, 1.038852405548095703e+01, -3.895186483860015869e-01
1.650000000000000000e+02, -1.500000000000000000e+01, 1.045252132415771484e+01, -2.821940481662750244e-01
1.750000000000000000e+02, -1.500000000000000000e+01, nan, nan
1.850000000000000000e+02, -1.500000000000000000e+01, nan, nan
1.950000000000000000e+02, -1.500000000000000000e+01, nan, nan
-1.950000000000000000e+02, -5.000000000000000000e+00, nan, nan
-1.850000000000000000e+02, -5.000000000000000000e+00, 9.882243156433105469e+00, 8.694975376129150391e-01
-1.750000000000000000e+02, -5.000000000000000000e+00, 9.882086753845214844e+00, 8.698724508285522461e-01
-1.650000000000000000e+02, -5.000000000000000000e+00, 9.888211250305175781e+00, 8.416832089424133301e-01
-1.550000000000000000e+02, -5.000000000000000000e+00, 9.923669815063476562e+00, 9.264422655105590820e-01
-1.450000000000000000e+02, -5.000000000000000000e+00, 1.009422302246093750e+01, 1.314771533012390137e+00
-1.350000000000000000e+02, -5.000000000000000000e+00, 1.020257282257080078e+01, 1.839740276336669922e+00
-1.250000000000000000e+02, -5.000000000000000000e+00, 1.058119583129882812e+01, 2.000214815139770508e+00
-1.150000000000000000e+02, -5.000000000000000000e+00, 1.026535797119140625e+01, 8.766975402832031250e-01
-1.050000000000000000e+02, -5.000000000000000000e+00, 1.038100433349609375e+01, 8.571107387542724609e-01
-9.500000000000000000e+01, -5.000000000000000000e+00, 1.091707420349121094e+01, 4.910560846328735352e-01
-8.500000000000000000e+01, -5.000000000000000000e+00, 1.123107051849365234e+01, 1.365232467651367188e-02
-7.500000000000000000e+01, -5.000000000000000000e+00, 1.133200740814208984e+01, -5.366034507751464844e-01
-6.500000000000000000e+01, -5.000000000000000000e+00, 1.125020980834960938e+01, -8.884198665618896484e-01
-5.500000000000000000e+01, -5.000000000000000000e+00, 1.111229324340820312e+01, -1.023992300033569336e+00
-4.500000000000000000e+01, -5.000000000000000000e+00, 1.089006519317626953e+01, -1.044223189353942871e+00
-3.500000000000000000e+01, -5.000000000000000000e+00, 1.051190090179443359e+01, -1.003838181495666504e+00
-2.500000000000000000e+01, -5.000000000000000000e+00, 1.006622886657714844e+01, -9.261176586151123047e-01
-1.500000000000000000e+01, -5.000000000000000000e+00, 9.621253013610839844e+00, -9.863899946212768555e-01
-5.000000000000000000e+00, -5.000000000000000000e+00, 9.282772064208984375e+00, -1.091774344444274902e+00
5.000000000000000000e+00, -5.000000000000000000e+00, 9.168755531311035156e+00, -9.502159357070922852e-01
1.500000000000000000e+01, -5.000000000000000000e+00, 9.097896575927734375e+00, -6.515598893165588379e-01
2.500000000000000000e+01, -5.000000000000000000e+00, 9.058427810668945312e+00, -4.055860638618469238e-01
3.500000000000000000e+01, -5.000000000000000000e+00, 9.105989456176757812e+00, -3.279715776443481445e-01
4.500000000000000000e+01, -5.000000000000000000e+00, 9.173059463500976562e+00, -3.306889235973358154e-01
5.500000000000000000e+01, -5.000000000000000000e+00, 9.164237022399902344e+00, -3.409129381179809570e-01
6.500000000000000000e+01, -5.000000000000000000e+00, 9.087048530578613281e+00, -3.684854209423065186e-01
7.500000000000000000e+01, -5.000000000000000000e+00, 9.070430755615234375e+00, -4.313603043556213379e-01
8.500000000000000000e+01, -5.000000000000000000e+00, 9.166133880615234375e+00, -4.901784062385559082e-01
9.500000000000000000e+01, -5.000000000000000000e+00, 9.249323844909667969e+00, -5.227568149566650391e-01
1.050000000000000000e+02, -5.000000000000000000e+00, 9.391524314880371094e+00, -5.149477124214172363e-01
1.150000000000000000e+02, -5.000000000000000000e+00, 9.579308509826660156e+00, -4.513223767280578613e-01
1.250000000000000000e+02, -5.000000000000000000e+00, 9.791088104248046875e+00, -3.371384739875793457e-01
1.350000000000000000e+02, -5.000000000000000000e+00, 9.869683265686035156e+00, -2.936549186706542969e-01
1.450000000000000000e+02, -5.000000000000000000e+00, 9.742717742919921875e+00, -4.498141705989837646e-01
1.550000000000000000e+02, -5.000000000000000000e+00, 1.019477558135986328e+01, -8.411768078804016113e-01
1.650000000000000000e+02, -5.000000000000000000e+00, 1.019779777526855469e+01, -8.449853658676147461e-01
1.750000000000000000e+02, -5.000000000000000000e+00, 1.019857978820800781e+01, -8.442121744155883789e-01
1.850000000000000000e+02, -5.000000000000000000e+00, nan, nan
1.950000000000000000e+02, -5.000000000000000000e+00, nan, nan
-1.950000000000000000e+02, 5.000000000000000000e+00, nan, nan
-1.850000000000000000e+02, 5.000000000000000000e+00, 9.882243156433105469e+00, 8.694975376129150391e-01
-1.750000000000000000e+02, 5.000000000000000000e+00, 9.898692131042480469e+00, 8.300347924232482910e-01
-1.650000000000000000e+02, 5.000000000000000000e+00, 9.801712036132812500e+00, 7.245610952377319336e-01
-1.550000000000000000e+02, 5.000000000000000000e+00, 9.725785255432128906e+00, 8.669870495796203613e-01
-1.450000000000000000e+02, 5.000000000000000000e+00, 9.677805900573730469e+00, 1.389179825782775879e+00
-1.350000000000000000e+02, 5.000000000000000000e+00, 1.003762531280517578e+01, 1.775477766990661621e+00
-1.250000000000000000e+02, 5.000000000000000000e+00, 1.065771293640136719e+01, 1.819438934326171875e+00
-1.150000000000000000e+02, 5.000000000000000000e+00, 1.148801040649414062e+01, 1.286473751068115234e+00
-1.050000000000000000e+02, 5.000000000000000000e+00, 1.176849174499511719e+01, 5.729320049285888672e-01
-9.500000000000000000e+01, 5.000000000000000000e+00, 1.165050029754638672e+01, 2.733734846115112305e-01
-8.500000000000000000e+01, 5.000000000000000000e+00, 1.167399406433105469e+01, -9.489059448242187500e-05
-7.500000000000000000e+01, 5.000000000000000000e+00, 1.166624450683593750e+01, -3.207738399505615234e-01
-6.500000000000000000e+01, 5.000000000000000000e+00, 1.150460720062255859e+01, -5.782278776168823242e-01
-5.500000000000000000e+01, 5.000000000000000000e+00, 1.125640869140625000e+01, -6.991614103317260742e-01
-4.500000000000000000e+01, 5.000000000000000000e+00, 1.093415164947509766e+01, -7.996041774749755859e-01
-3.500000000000000000e+01, 5.000000000000000000e+00, 1.050978279113769531e+01, -9.758491516113281250e-01
-2.500000000000000000e+01, 5.000000000000000000e+00, 1.011442089080810547e+01, -1.216894030570983887e+00
-1.500000000000000000e+01, 5.000000000000000000e+00, 9.781056404113769531e+00, -1.406629800796508789e+00
-5.000000000000000000e+00, 5.000000000000000000e+00, 9.532723426818847656e+00, -1.424857616424560547e+00
5.000000000000000000e+00, 5.000000000000000000e+00, 9.369232177734375000e+00, -1.197200775146484375e+00
1.500000000000000000e+01, 5.000000000000000000e+00, 9.231487274169921875e+00, -8.665893077850341797e-01
2.500000000000000000e+01, 5.000000000000000000e+00, 9.146436691284179688e+00, -5.660617351531982422e-01
3.500000000000000000e+01, 5.000000000000000000e+00, 9.184965133666992188e+00, -4.044874012470245361e-01
4.500000000000000000e+01, 5.000000000000000000e+00, 9.288418769836425781e+00, -3.392158150672912598e-01
5.500000000000000000e+01, 5.000000000000000000e+00, 9.341079711914062500e+00, -3.254782557487487793e-01
6.500000000000000000e+01, 5.000000000000000000e+00, 9.332683563232421875e+00, -3.656254410743713379e-01
7.500000000000000000e+01, 5.000000000000000000e+00, 9.373088836669921875e+00, -4.600701332092285156e-01
8.500000000000000000e+01, 5.000000000000000000e+00, 9.501263618469238281e+00, -5.644119381904602051e-01
9.500000000000000000e+01, 5.000000000000000000e+00, 9.634061813354492188e+00, -6.192374825477600098e-01
1.050000000000000000e+02, 5.000000000000000000e+00, 9.770646095275878906e+00, -6.200029850006103516e-01
1.150000000000000000e+02, 5.000000000000000000e+00, 9.864745140075683594e+00, -5.902985334396362305e-01
1.250000000000000000e+02, 5.000000000000000000e+00, 9.885843276977539062e+00, -5.599897503852844238e-01
1.350000000000000000e+02, 5.000000000000000000e+00, 9.845324516296386719e+00, -5.904629230499267578e-01
1.450000000000000000e+02, 5.000000000000000000e+00, 9.820311546325683594e+00, -7.012677788734436035e-01
1.550000000000000000e+02, 5.000000000000000000e+00, 1.019340515136718750e+01, -8.293762207031250000e-01
1.650000000000000000e+02, 5.000000000000000000e+00, 1.020011806488037109e+01, -8.338083624839782715e-01
1.750000000000000000e+02, 5.000000000000000000e+00, 1.019903564453125000e+01, -8.458184003829956055e-01
1.850000000000000000e+02, 5.000000000000000000e+00, 1.019857978820800781e+01, -8.442121744155883789e-01
1.950000000000000000e+02, 5.000000000000000000e+00, nan, nan
-1.950000000000000000e+02, 1.500000000000000000e+01, nan, nan
-1.850000000000000000e+02, 1.500000000000000000e+01, 9.882243156433105469e+00, 8.694975376129150391e-01
-1.750000000000000000e+02, 1.500000000000000000e+01, 9.921158790588378906e+00, 7.761338353157043457e-01
-1.650000000000000000e+02, 1.500000000000000000e+01, 9.725129127502441406e+00, 6.685613393783569336e-01
-1.550000000000000000e+02, 1.500000000000000000e+01, 9.389525413513183594e+00, 8.811904191970825195e-01
-1.450000000000000000e+02, 1.500000000000000000e+01, 9.666390419006347656e+00, 1.216697216033935547e+00
-1.350000000000000000e+02, 1.500000000000000000e+01, 1.010940647125244141e+01, 1.481502056121826172e+00
-1.250000000000000000e+02, 1.500000000000000000e+01, 1.066030406951904297e+01, 1.579695224761962891e+00
-1.150000000000000000e+02, 1.500000000000000000e+01, 1.131236839294433594e+01, 1.357209205627441406e+00
-1.050000000000000000e+02, 1.500000000000000000e+01, 1.194945716857910156e+01, 8.902364373207092285e-01
-9.500000000000000000e+01, 1.500000000000000000e+01, 1.251253986358642578e+01, 2.859055995941162109e-01
-8.500000000000000000e+01, 1.500000000000000000e+01, 1.288814258575439453e+01, -2.492466568946838379e-01
-7.500000000000000000e+01, 1.500000000000000000e+01, 1.292854022979736328e+01, -6.573697924613952637e-01
-6.500000000000000000e+01, 1.500000000000000000e+01, 1.248942470550537109e+01, -9.275606870651245117e-01
-5.500000000000000000e+01, 1.500000000000000000e+01, 1.181557559967041016e+01, -1.097170352935791016e+00
-4.500000000000000000e+01, 1.500000000000000000e+01, 1.118719196319580078e+01, -1.223685264587402344e+00
-3.500000000000000000e+01, 1.500000000000000000e+01, 1.069348049163818359e+01, -1.338463068008422852e+00
-2.500000000000000000e+01, 1.500000000000000000e+01, 1.033887290954589844e+01, -1.412576079368591309e+00
-1.500000000000000000e+01, 1.500000000000000000e+01, 1.010829639434814453e+01, -1.467638492584228516e+00
-5.000000000000000000e+00, 1.500000000000000000e+01, 9.946360588073730469e+00, -1.404375910758972168e+00
5.000000000000000000e+00, 1.500000000000000000e+01, 9.765783309936523438e+00, -1.180678844451904297e+00
1.500000000000000000e+01, 1.500000000000000000e+01, 9.563344955444335938e+00, -8.846372365951538086e-01
2.500000000000000000e+01, 1.500000000000000000e+01, 9.408429145812988281e+00, -5.853055119514465332e-01
3.500000000000000000e+01, 1.500000000000000000e+01, 9.414582252502441406e+00, -4.158690869808197021e-01
4.500000000000000000e+01, 1.500000000000000000e+01, 9.483952522277832031e+00, -3.388150334358215332e-01
5.500000000000000000e+01, 1.500000000000000000e+01, 9.591464042663574219e+00, -3.106984794139862061e-01
6.500000000000000000e+01, 1.500000000000000000e+01, 9.734625816345214844e+00, -3.477833569049835205e-01
7.500000000000000000e+01, 1.500000000000000000e+01, 9.878170013427734375e+00, -4.485754370689392090e-01
8.500000000000000000e+01, 1.500000000000000000e+01, 1.004248428344726562e+01, -5.658427476882934570e-01
9.500000000000000000e+01, 1.500000000000000000e+01, 1.017123603820800781e+01, -6.331627368927001953e-01
1.050000000000000000e+02, 1.500000000000000000e+01, 1.023647117614746094e+01, -6.816488504409790039e-01
1.150000000000000000e+02, 1.500000000000000000e+01, 1.022712516784667969e+01, -7.067364454269409180e-01
1.250000000000000000e+02, 1.500000000000000000e+01, 1.014007377624511719e+01, -7.243127822875976562e-01
1.350000000000000000e+02, 1.500000000000000000e+01, 9.927268028259277344e+00, -7.529785633087158203e-01
1.450000000000000000e+02, 1.500000000000000000e+01, 9.959412574768066406e+00, -8.369966745376586914e-01
1.550000000000000000e+02, 1.500000000000000000e+01, 1.019609832763671875e+01, -8.361795544624328613e-01
1.650000000000000000e+02, 1.500000000000000000e+01, 1.020562171936035156e+01, -8.383095264434814453e-01
1.750000000000000000e+02, 1.500000000000000000e+01, 1.020256328582763672e+01, -8.464179039001464844e-01
1.850000000000000000e+02, 1.500000000000000000e+01, 1.019957447052001953e+01, -8.494403958320617676e-01
1.950000000000000000e+02, 1.500000000000000000e+01, nan, nan
-1.950000000000000000e+02, 2.500000000000000000e+01, 9.882243156433105469e+00, 8.694975376129150391e-01
-1.850000000000000000e+02, 2.500000000000000000e+01, 9.882872581481933594e+00, 8.679871559143066406e-01
-1.750000000000000000e+02, 2.500000000000000000e+01, 9.922242164611816406e+00, 7.519860863685607910e-01
-1.650000000000000000e+02, 2.500000000000000000e+01, 9.640711784362792969e+00, 6.850450038909912109e-01
-1.550000000000000000e+02, 2.500000000000000000e+01, 9.444966316223144531e+00, 6.727559566497802734e-01
-1.450000000000000000e+02, 2.500000000000000000e+01, 9.710505485534667969e+00, 8.964558839797973633e-01
-1.350000000000000000e+02, 2.500000000000000000e+01, 1.010455799102783203e+01, 1.126734852790832520e+00
-1.250000000000000000e+02, 2.500000000000000000e+01, 1.057469177246093750e+01, 1.305171370506286621e+00
-1.150000000000000000e+02, 2.500000000000000000e+01, 1.108431339263916016e+01, 1.331067800521850586e+00
-1.050000000000000000e+02, 2.500000000000000000e+01, 1.157994747161865234e+01, 1.122143983840942383e+00
-9.500000000000000000e+01, 2.500000000000000000e+01, 1.205510711669921875e+01, 6.971552371978759766e-01
-8.500000000000000000e+01, 2.500000000000000000e+01, 1.245774650573730469e+01, 2.146986722946166992e-01
-7.500000000000000000e+01, 2.500000000000000000e+01, 1.255187702178955078e+01, -2.010296881198883057e-01
-6.500000000000000000e+01, 2.500000000000000000e+01, 1.220259952545166016e+01, -5.156358480453491211e-01
-5.500000000000000000e+01, 2.500000000000000000e+01, 1.167991447448730469e+01, -7.765061855316162109e-01
-4.500000000000000000e+01, 2.500000000000000000e+01, 1.124957084655761719e+01, -1.003487706184387207e+00
-3.500000000000000000e+01, 2.500000000000000000e+01, 1.092537117004394531e+01, -1.149776935577392578e+00
-2.500000000000000000e+01, 2.500000000000000000e+01, 1.064592647552490234e+01, -1.214805364608764648e+00
-1.500000000000000000e+01, 2.500000000000000000e+01, 1.043567848205566406e+01, -1.232623577117919922e+00
-5.000000000000000000e+00, 2.500000000000000000e+01, 1.029101562500000000e+01, -1.158588051795959473e+00
5.000000000000000000e+00, 2.500000000000000000e+01, 1.014189338684082031e+01, -1.016974449157714844e+00
1.500000000000000000e+01, 2.500000000000000000e+01, 9.959081649780273438e+00, -7.941462397575378418e-01
2.500000000000000000e+01, 2.500000000000000000e+01, 9.798736572265625000e+00, -5.327131152153015137e-01
3.500000000000000000e+01, 2.500000000000000000e+01, 9.806496620178222656e+00, -3.994467258453369141e-01
4.500000000000000000e+01, 2.500000000000000000e+01, 9.880416870117187500e+00, -3.549752831459045410e-01
5.500000000000000000e+01, 2.500000000000000000e+01, 1.004221725463867188e+01, -3.395178020000457764e-01
6.500000000000000000e+01, 2.500000000000000000e+01, 1.031672096252441406e+01, -3.594031333923339844e-01
7.500000000000000000e+01, 2.500000000000000000e+01, 1.054440498352050781e+01, -4.317079782485961914e-01
8.500000000000000000e+01, 2.500000000000000000e+01, 1.068170738220214844e+01, -5.326010584831237793e-01
9.500000000000000000e+01, 2.500000000000000000e+01, 1.074498748779296875e+01, -6.241618990898132324e-01
1.050000000000000000e+02, 2.500000000000000000e+01, 1.069535541534423828e+01, -7.148153781890869141e-01
1.150000000000000000e+02, 2.500000000000000000e+01, 1.056917858123779297e+01, -7.838215827941894531e-01
1.250000000000000000e+02, 2.500000000000000000e+01, 1.026865005493164062e+01, -8.201040625572204590e-01
1.350000000000000000e+02, 2.500000000000000000e+01, 9.945711135864257812e+00, -8.562357425689697266e-01
1.450000000000000000e+02, 2.500000000000000000e+01, 1.019311237335205078e+01, -8.566840887069702148e-01
1.550000000000000000e+02, 2.500000000000000000e+01, 1.020106983184814453e+01, -8.518971800804138184e-01
1.650000000000000000e+02, 2.500000000000000000e+01, 1.021130943298339844e+01, -8.524713516235351562e-01
1.750000000000000000e+02, 2.500000000000000000e+01, 1.020786857604980469e+01, -8.575310111045837402e-01
1.850000000000000000e+02, 2.500000000000000000e+01, 1.020177555084228516e+01, -8.610029816627502441e-01
1.950000000000000000e+02, 2.500000000000000000e+01, nan, nan
-1.950000000000000000e+02, 3.500000000000000000e+01, nan, nan
-1.850000000000000000e+02, 3.500000000000000000e+01, 9.882243156433105469e+00, 8.694975376129150391e-01
-1.750000000000000000e+02, 3.500000000000000000e+01, 9.921158790588378906e+00, 7.761338353157043457e-01
-1.650000000000000000e+02, 3.500000000000000000e+01, 9.818797111511230469e+00, 6.108099818229675293e-01
-1.550000000000000000e+02, 3.500000000000000000e+01, 9.598155021667480469e+00, 4.189808666706085205e-01
-1.450000000000000000e+02, 3.500000000000000000e+01, 9.745029449462890625e+00, 5.546091794967651367e-01
-1.350000000000000000e+02, 3.500000000000000000e+01, 1.008432960510253906e+01, 7.684089541435241699e-01
-1.250000000000000000e+02, 3.500000000000000000e+01, 1.051645183563232422e+01, 9.884464740753173828e-01
-1.150000000000000000e+02, 3.500000000000000000e+01, 1.096233654022216797e+01, 1.135129094123840332e+00
-1.050000000000000000e+02, 3.500000000000000000e+01, 1.136437416076660156e+01, 1.136157512664794922e+00
-9.500000000000000000e+01, 3.500000000000000000e+01, 1.170713901519775391e+01, 9.415476918220520020e-01
-8.500000000000000000e+01, 3.500000000000000000e+01, 1.196155261993408203e+01, 6.125880479812622070e-01
-7.500000000000000000e+01, 3.500000000000000000e+01, 1.199542713165283203e+01, 2.756419181823730469e-01
-6.500000000000000000e+01, 3.500000000000000000e+01, 1.180372524261474609e+01, -2.216783165931701660e-02
-5.500000000000000000e+01, 3.500000000000000000e+01, 1.153305149078369141e+01, -2.954468727111816406e-01
-4.500000000000000000e+01, 3.500000000000000000e+01, 1.130881118774414062e+01, -5.541272163391113281e-01
-3.500000000000000000e+01, 3.500000000000000000e+01, 1.109007644653320312e+01, -7.571639418601989746e-01
-2.500000000000000000e+01, 3.500000000000000000e+01, 1.083742618560791016e+01, -8.779675960540771484e-01
-1.500000000000000000e+01, 3.500000000000000000e+01, 1.063649272918701172e+01, -9.094504714012145996e-01
-5.000000000000000000e+00, 3.500000000000000000e+01, 1.051638603210449219e+01, -8.623076081275939941e-01
5.000000000000000000e+00, 3.500000000000000000e+01, 1.041078948974609375e+01, -7.939651012420654297e-01
1.500000000000000000e+01, 3.500000000000000000e+01, 1.029190826416015625e+01, -6.707022786140441895e-01
2.500000000000000000e+01, 3.500000000000000000e+01, 1.015323925018310547e+01, -4.848337173461914062e-01
3.500000000000000000e+01, 3.500000000000000000e+01, 1.014977931976318359e+01, -3.969906270503997803e-01
4.500000000000000000e+01, 3.500000000000000000e+01, 1.023496437072753906e+01, -3.835444748401641846e-01
5.500000000000000000e+01, 3.500000000000000000e+01, 1.042853546142578125e+01, -3.835117816925048828e-01
6.500000000000000000e+01, 3.500000000000000000e+01, 1.084751510620117188e+01, -3.933235406875610352e-01
7.500000000000000000e+01, 3.500000000000000000e+01, 1.129278373718261719e+01, -4.216524362564086914e-01
8.500000000000000000e+01, 3.500000000000000000e+01, 1.127647590637207031e+01, -5.108290314674377441e-01
9.500000000000000000e+01, 3.500000000000000000e+01, 1.114832878112792969e+01, -6.464170217514038086e-01
1.050000000000000000e+02, 3.500000000000000000e+01, 1.097872829437255859e+01, -8.045846819877624512e-01
1.150000000000000000e+02, 3.500000000000000000e+01, 1.064486026763916016e+01, -8.820815682411193848e-01
1.250000000000000000e+02, 3.500000000000000000e+01, 1.013379287719726562e+01, -8.829267024993896484e-01
1.350000000000000000e+02, 3.500000000000000000e+01, 1.020046901702880859e+01, -8.790177702903747559e-01
1.450000000000000000e+02, 3.500000000000000000e+01, 1.020223331451416016e+01, -8.729339838027954102e-01
1.550000000000000000e+02, 3.500000000000000000e+01, 1.020805263519287109e+01, -8.698770999908447266e-01
1.650000000000000000e+02, 3.500000000000000000e+01, 1.021639347076416016e+01, -8.707506656646728516e-01
1.750000000000000000e+02, 3.500000000000000000e+01, 1.021041011810302734e+01, -8.737419843673706055e-01
1.850000000000000000e+02, 3.500000000000000000e+01, 1.020372486114501953e+01, -8.712471127510070801e-01
1.950000000000000000e+02, 3.500000000000000000e+01, nan, nan
-1.950000000000000000e+02, 4.500000000000000000e+01, nan, nan
-1.850000000000000000e+02, 4.500000000000000000e+01, 9.882243156433105469e+00, 8.694975376129150391e-01
-1.750000000000000000e+02, 4.500000000000000000e+01, 9.898398399353027344e+00, 8.301160931587219238e-01
-1.650000000000000000e+02, 4.500000000000000000e+01, 1.006014060974121094e+01, 5.970909595489501953e-01
-1.550000000000000000e+02, 4.500000000000000000e+01, 9.902557373046875000e+00, 2.950119972229003906e-01
-1.450000000000000000e+02, 4.500000000000000000e+01, 9.845777511596679688e+00, 2.506629824638366699e-01
-1.350000000000000000e+02, 4.500000000000000000e+01, 1.009822177886962891e+01, 4.262388050556182861e-01
-1.250000000000000000e+02, 4.500000000000000000e+01, 1.050068187713623047e+01, 6.740820407867431641e-01
-1.150000000000000000e+02, 4.500000000000000000e+01, 1.092332077026367188e+01, 8.930772542953491211e-01
-1.050000000000000000e+02, 4.500000000000000000e+01, 1.128944492340087891e+01, 1.028913497924804688e+00
-9.500000000000000000e+01, 4.500000000000000000e+01, 1.156689929962158203e+01, 1.019020318984985352e+00
-8.500000000000000000e+01, 4.500000000000000000e+01, 1.171309947967529297e+01, 8.447988629341125488e-01
-7.500000000000000000e+01, 4.500000000000000000e+01, 1.172077465057373047e+01, 5.919562578201293945e-01
